User,Text,Date,Retweets,Favorites
realDonaldTrump,"My wife, Melania, will be speaking in Pennsylvania this afternoon. So exciting, big crowds! I will be watching from North Carolina.","Thu Nov 03 12:27:27 +0000 2016",12100,45528
realDonaldTrump,"Thank you Arlene! We will MAKE AMERICA SAFE AND GREAT AGAIN! 
#ImWithYou #DrainTheSwamp 
https://t.co/tSI0YP2LL9","Thu Nov 03 03:55:49 +0000 2016",10806,28431
realDonaldTrump,"RT @T_Lineberger: Thanks @IvankaTrump for coming to help win Michigan! More people here than a Hillary rally with less than 24 hours notice…","Thu Nov 03 03:44:39 +0000 2016",9590,0
realDonaldTrump,"#MakeAmericaGreatAgain #6Days https://t.co/eHTGIEpFsm","Wed Nov 02 23:34:23 +0000 2016",17855,36808
realDonaldTrump,"Thank you Orlando, Florida! We are just six days away from delivering justice for every forgotten man, woman and ch… https://t.co/LPXBQZ5AXt","Wed Nov 02 21:30:24 +0000 2016",16620,45273
realDonaldTrump,"After decades of lies and scandal, Crooked Hillary's corruption is closing in. #DrainTheSwamp! https://t.co/YivCacmkKq","Wed Nov 02 19:09:28 +0000 2016",26198,47361
realDonaldTrump,"Clinton camp fumed when surrogate told supporters Clinton planned to betray labor on TPP post-election: 
https://t.co/ZZjbGDZP7e","Wed Nov 02 18:58:34 +0000 2016",9942,18949
realDonaldTrump,"""It pays to have friends in high places- like the Justice Department. Clearly the Clintons do."" 
#DrainTheSwamp! https://t.co/KZXB4B156M","Wed Nov 02 18:57:07 +0000 2016",11138,21647
realDonaldTrump,"Thank you Miami! In 6 days, we are going to WIN the GREAT STATE of FLORIDA - and we are going to win back the White… https://t.co/MKYPOp0MeD","Wed Nov 02 17:15:30 +0000 2016",12421,32828
realDonaldTrump,"Praying for the families of the two Iowa police who were ambushed this morning. An attack on those who keep us safe is an attack on us all.","Wed Nov 02 14:37:03 +0000 2016",30614,87134
realDonaldTrump,"""@PYNance: Evangelical women live at #trumptower @pdpryor1 @CissieGLynch @SaysGabrielle https://t.co/k5kGXPR2WA""","Wed Nov 02 13:18:39 +0000 2016",7303,19508
realDonaldTrump,"""@Ravenrantz: #Billygraham's grand daughter #SupportsTrump https://t.co/sKz1SPHzDZ""  So nice, thank you Cissy Graham Lynch!!!!","Wed Nov 02 13:11:06 +0000 2016",7885,18928
realDonaldTrump,"Crooked Hillary Clinton deleted 33,000 e-mails AFTER they were subpoenaed by the United States Congress. Guilty - cannot run. Rigged system!","Wed Nov 02 12:47:48 +0000 2016",18649,48126
realDonaldTrump,"I am going to repeal and replace ObamaCare. We will have MUCH less expensive and MUCH better healthcare. With Hillary, costs will triple!","Wed Nov 02 11:00:30 +0000 2016",17263,50290
realDonaldTrump,"You can change your vote in six states. So, now that you see that Hillary was a big mistake, change your vote to MAKE AMERICA GREAT AGAIN!","Wed Nov 02 10:35:56 +0000 2016",25789,58727
realDonaldTrump,"Join me in Florida tomorrow!

MIAMI•12pm
https://t.co/A3X71Q6sG2

ORLANDO•4pm
https://t.co/6BqTVoty5C

PENSACOLA•7p… https://t.co/kEQuuJeO1B","Wed Nov 02 03:43:15 +0000 2016",8339,18911
realDonaldTrump,"Thank you for your incredible support Wisconsin and Governor @ScottWalker! It is time to #DrainTheSwamp &amp; #MAGA!… https://t.co/gKBkKmTudn","Wed Nov 02 00:32:51 +0000 2016",12595,32376
realDonaldTrump,"RT @DanScavino: Join @realDonaldTrump LIVE in Wisconsin with Gov. @ScottWalker, @MayorRGiuliani, @Reince &amp; Coach Bobby Knight! LIVE: https:…","Tue Nov 01 23:07:25 +0000 2016",3177,0
realDonaldTrump,"WikiLeaks emails reveal Podesta urging Clinton camp to 'dump' emails. 
Time to #DrainTheSwamp!
https://t.co/P3ajiACiXK","Tue Nov 01 21:57:54 +0000 2016",14496,26021
realDonaldTrump,"'Podesta urged Clinton team to hand over emails after use of private server emerged' https://t.co/NYvVmoA8wl","Tue Nov 01 21:46:18 +0000 2016",8369,16981
realDonaldTrump,"Mika Brzezinski: Dem Criticism of Comey Reinforcing Idea ‘There’s Something There'
https://t.co/EvBp0xESPN https://t.co/QIDBiDpat8","Tue Nov 01 21:28:55 +0000 2016",10695,21627
realDonaldTrump,"Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173","Tue Nov 01 21:20:04 +0000 2016",9139,15844
realDonaldTrump,"Trump promises special session to repeal Obamacare: https://t.co/wTCd108yrV","Tue Nov 01 21:16:57 +0000 2016",8464,18599
realDonaldTrump,"'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman: https://t.co/QUZn97CEOq","Tue Nov 01 21:15:42 +0000 2016",10925,18783
realDonaldTrump,".@DarrellIssa is a very good man. Help him win his congressional seat in California.","Tue Nov 01 18:44:44 +0000 2016",10613,24321
realDonaldTrump,"#ICYMI: Governor @mike_pence and I were in Valley Forge, Pennsylvania today. You can watch it here:… https://t.co/6GWgmCV23Z","Tue Nov 01 17:24:18 +0000 2016",7645,20605
realDonaldTrump,"So terrible that Crooked didn't report she got the debate questions from Donna Brazile, if that were me it would have been front page news!","Tue Nov 01 14:14:09 +0000 2016",33498,81661
realDonaldTrump,"JOIN ME TOMORROW IN FLORIDA!

MIAMI•12pm
https://t.co/A3X71Q6sG2

ORLANDO•4pm
https://t.co/6BqTVoty5C

PENSACOLA•7p… https://t.co/kNzrAeuLZO","Tue Nov 01 13:35:47 +0000 2016",8830,17754
realDonaldTrump,"Crooked Hillary should not be allowed to run for president. She deleted 33,000 e-mails AFTER getting a subpoena from U.S. Congress. RIGGED!","Tue Nov 01 12:01:11 +0000 2016",24185,60327
realDonaldTrump,"Wow, now leading in @ABC /@washingtonpost Poll 46 to 45. Gone up 12 points in two weeks, mostly before the Crooked Hillary blow-up!","Tue Nov 01 11:55:47 +0000 2016",16803,40341
realDonaldTrump,"Look at the way Crooked Hillary is handling the e-mail case and the total mess she is in. She is unfit to be president. Bad judgement!","Tue Nov 01 10:31:46 +0000 2016",21873,56380
realDonaldTrump,"Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!
Watch: https://t.co/pjXELwc5E1","Mon Oct 31 20:49:56 +0000 2016",8522,24527
realDonaldTrump,"#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa","Mon Oct 31 19:08:25 +0000 2016",16128,27817
realDonaldTrump,"Thank you Grand Rapids, Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K","Mon Oct 31 19:00:42 +0000 2016",9424,23144
realDonaldTrump,"$25 Million+ raised online in just one week! RECORD WEEK. #DrainTheSwamp Today we set a bigger record. Contribute &gt;https://t.co/CZ1QmzCxwO","Mon Oct 31 18:20:00 +0000 2016",9260,22432
realDonaldTrump,"Legendary basketball coach Bobby Knight who has 900+ wins, many championships and a gold medal will be introducing… https://t.co/aHltfG7U4I","Mon Oct 31 16:38:13 +0000 2016",13217,43273
realDonaldTrump,"'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamp
https://t.co/6qOO7FZSvF","Mon Oct 31 16:00:19 +0000 2016",14665,23355
realDonaldTrump,"Join me tomorrow in Michigan!

Grand Rapids at 12pm:
https://t.co/xFPRNF7pnF

Warren at 3pm:
https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd","Mon Oct 31 03:59:48 +0000 2016",8018,20253
realDonaldTrump,"Beautiful rally in Albuquerque, New Mexico this evening - thank you. Get out &amp; VOTE! #DrainTheSwamp
Watch rally:… https://t.co/K2RSgt2Zh5","Mon Oct 31 02:52:08 +0000 2016",12920,29725
