User,Text,Date,Retweets,Favorites
jack,"Voting https://t.co/lBCTsmhJzg","Sat Oct 22 17:54:07 +0000 2016",86,514
jack,"So amazing and cool that this was done all from a phone https://t.co/NTb5SVUHY9","Fri Oct 21 00:30:57 +0000 2016",41,181
jack,"RT @jckasman: Watching the new @chancetherapper video like https://t.co/RxPptj52Nq","Fri Oct 21 00:29:13 +0000 2016",2339,0
jack,"RT @jmsSanFran: Miss Jackson ⚡️ “Janet Jackson soars to the top on Spotify after debate ”

https://t.co/9Px1Y8TWYX","Fri Oct 21 00:28:41 +0000 2016",29,0
jack,"RT @twitter: Game time! 🙌

Tonight's #TNF matchup between the @ChicagoBears and @packers is streaming LIVE on Twitter. 👇
https://t.co/eCsgy…","Fri Oct 21 00:27:27 +0000 2016",211,0
jack,"RT @TwitterMirror: @gracie, @eyeseewaters, @jenniferfraser, @nodira Who run the world? #WhyIAttendGHC #ghc16 #squadgoals https://t.co/1BuAO…","Thu Oct 20 23:34:19 +0000 2016",22,0
jack,"RT @callmesaqi: 30% of businesses in America are led or founded by women. We need more women creating apps &amp; services to serve these entrep…","Thu Oct 20 23:17:00 +0000 2016",25,0
jack,"👋🏼 https://t.co/W77vFmtltk","Thu Oct 20 23:16:10 +0000 2016",29,184
jack,"@FollowSven @TryCaviar @barronsonline there's time to do both!","Thu Oct 20 23:15:27 +0000 2016",1,13
jack,"Seamless vs. @TryCaviar: ""Caviar took the cake"" (we also deliver cake btw) https://t.co/lGpw5xOEeb","Thu Oct 20 23:13:39 +0000 2016",28,103
jack,"RT @Square: 🆕 The same, but different. Meet the latest Square Stand: https://t.co/kw12dygYvc https://t.co/iTga5QJeWE","Thu Oct 20 22:12:30 +0000 2016",22,0
jack,"@Stammy @mkruz I'm in","Thu Oct 20 21:54:18 +0000 2016",0,24
jack,"RT @TheBHF: You're on Twitter 📱
Your ❤️ stops
You go into cardiac arrest

❤️ this Tweet to see what happens next. #RestartAHeart","Thu Oct 20 14:41:42 +0000 2016",2674,0
jack,"RT @fmanjoo: Yup. https://t.co/ePI8sVtIab","Thu Oct 20 04:51:59 +0000 2016",41,0
jack,"RT @zeynep: Asking for recounts in close elections is fine. ""We'll see if I accept results"" is a grave danger to rule of law. https://t.co/…","Thu Oct 20 04:23:35 +0000 2016",134,0
jack,"RT @elonmusk: Tesla expects to demonstrate self-driven cross-country trip next year https://t.co/YTxMUT3hWq via @WSJ","Thu Oct 20 04:08:48 +0000 2016",2209,0
jack,"@mcgd 🙏🏼","Thu Oct 20 03:07:08 +0000 2016",3,43
jack,"And it's on #debate https://t.co/kM4AF57mia","Thu Oct 20 01:04:10 +0000 2016",101,175
jack,"RT @jk_rowling: This 2 year old boy desperately needs a donor. Can you help? https://t.co/rYfeVG7oB0

https://t.co/nVZUy2KjKf","Thu Oct 20 00:49:56 +0000 2016",1738,0
jack,"RT @jikpapa: The air is electric! 15k+ innovative minds descend into Houston to inspire and be inspired. It goes without saying: That's #Wh…","Wed Oct 19 22:21:39 +0000 2016",8,0
jack,"""…the elegant simplicity of Twitter is to me unprecedented and really important.""—@Cmdr_Hadfield 🙏🏼 https://t.co/kxpG91ZxTq","Wed Oct 19 21:00:40 +0000 2016",120,285
jack,"Final #debate right here tonight https://t.co/MdeK2RoH69 https://t.co/6kuSMAUy5Z","Wed Oct 19 20:54:13 +0000 2016",90,167
