User,Text,Date,Retweets,Favorites
mike_pence,"RT @realDonaldTrump: Watching the returns at 9:45pm. 
#ElectionNight #MAGA🇺🇸 https://t.co/HfuJeRZbod","Wed Nov 09 02:52:39 +0000 2016",46222,0
mike_pence,"Thank you Indiana for making our state first on the board to vote to Make America Great Again! @realDonaldTrump","Wed Nov 09 00:06:41 +0000 2016",8816,29164
mike_pence,"RT @realDonaldTrump: Still time to #VoteTrump! 
#iVoted #ElectionNight https://t.co/UZtYAY1Ba6","Tue Nov 08 23:21:49 +0000 2016",25652,0
mike_pence,"RT @TeamTrump: ""America needs a turnaround, America needs a comeback, America needs a change."" - @realDonaldTrump #MAGA #ElectionDay https:…","Tue Nov 08 22:34:14 +0000 2016",2698,0
mike_pence,"The outcome of this historic election rests in your hands. If you stand for a stronger America, cast your vote for… https://t.co/z5bPwNvxKB","Tue Nov 08 21:43:18 +0000 2016",4854,12134
mike_pence,"RT @TeamTrump: What does electing @realDonaldTrump mean for you? Lower childcare expenses, lower taxes and more JOBS! #MAGA
https://t.co/vm…","Tue Nov 08 21:03:39 +0000 2016",2790,0
mike_pence,"RT @realDonaldTrump: We need your vote. Go to the POLLS! Let's continue this MOVEMENT! Find your poll location: https://t.co/VMUdvi1tx1 #El…","Tue Nov 08 20:51:24 +0000 2016",24373,0
mike_pence,"Trump Force 2 has landed in NYC! Thanks to everyone who has joined us on this journey. https://t.co/PRaQcEME2G","Tue Nov 08 20:37:15 +0000 2016",3908,12469
mike_pence,"This Election Day, America is standing at the crossroads of history. RT this if you're voting for @realDonaldTrump.… https://t.co/ts1BvntFmJ","Tue Nov 08 19:42:21 +0000 2016",8169,11963
mike_pence,"RT @realDonaldTrump: TODAY WE MAKE AMERICA GREAT AGAIN!","Tue Nov 08 19:02:37 +0000 2016",351475,0
mike_pence,"RT @marc_lotter: Gov @mike_pence &amp; family boarding TrumpForce2 to New York City for Election Night! Great photo by @IndyStar. https://t.co/…","Tue Nov 08 18:41:53 +0000 2016",1810,0
mike_pence,"We've cast our vote. Have you? Find your polling place at https://t.co/XVvQccrKQo. If you do your part, we will… https://t.co/oBVPPh4ejS","Tue Nov 08 17:54:21 +0000 2016",1943,5481
mike_pence,"RT @realDonaldTrump: VOTE TODAY! Go to https://t.co/MXrAxYnTjY to find your polling location. We are going to Make America Great Again! #Vo…","Tue Nov 08 17:53:09 +0000 2016",29827,0
mike_pence,"I'm joining @rushlimbaugh on air LIVE soon. Tune in! https://t.co/eY04SRu8TX","Tue Nov 08 17:32:18 +0000 2016",954,3293
mike_pence,"Morning bike ride to kick off Election Day. Next stop -&gt; the voting booth. https://t.co/xODnBXppWZ","Tue Nov 08 16:08:25 +0000 2016",3149,11569
mike_pence,"Join me LIVE soon this Election Day on @IngrahamAngle. Tune in: https://t.co/ZXqoQiZQZe","Tue Nov 08 15:39:33 +0000 2016",927,2984
mike_pence,"The polls are open in Indiana! Cast your vote for @realDonaldTrump, @HolcombForIN &amp; @ToddYoungIN to move IN forward https://t.co/jHi7W06goa","Tue Nov 08 11:06:08 +0000 2016",3036,8065
mike_pence,"Landed in Indy in time for Election Day. Great to be Back Home Again! https://t.co/iGExJ8OYlK","Tue Nov 08 07:35:55 +0000 2016",3062,12058
mike_pence,"This is it. Grab your neighbors &amp; friends and make plans to https://t.co/D7VLw4iK0O. If we each do our part, we wil… https://t.co/TTCESBGwhq","Tue Nov 08 05:59:19 +0000 2016",3487,7828
mike_pence,"Join @realDonaldTrump and me LIVE soon in Grand Rapids, MI for our final rally of the campaign. WATCH: https://t.co/OjPPFZYwWV","Tue Nov 08 04:58:54 +0000 2016",1506,4868
mike_pence,"One rally to go. Look forward to getting back to Indiana to cast my vote for @realDonaldTrump, @HolcombForIN and… https://t.co/ROVCqPlHUv","Tue Nov 08 02:34:22 +0000 2016",2772,8410
mike_pence,"This movement in New Hampshire is ready to #MAGA! We'll see you at our next rally alongside @realDonaldTrump in Mic… https://t.co/MpbLJUCWPX","Tue Nov 08 02:27:26 +0000 2016",3081,8293
mike_pence,"Huge crowd gathered tonight at SNHU Arena in Manchester, NH for @realDonaldTrump! https://t.co/SvnB8xWHKm","Tue Nov 08 01:25:42 +0000 2016",2826,7237
mike_pence,"RT @JordanKarem1: A special moment backstage as @mike_pence prepares for his final solo rally as candidate for VP. Tomorrow he will be Vice…","Mon Nov 07 23:13:53 +0000 2016",1828,0
mike_pence,"RT @marc_lotter: After nearly 130 solo rallies, Gov @mike_pence wraps up his last solo event the way so many others ended. #MAGA https://t.…","Mon Nov 07 22:32:15 +0000 2016",2414,0
